District.Type,District.Number,name19.x,enrollment19,perc_white19,perc_frp19,name22.y,enrollment22,perc_white22,perc_frp22,name25.y,enrollment25,perc_white25,perc_frp25,math19,reading19,math22,reading22,name22.x,math25,reading25,name25.x,math_perc_19_22,math_perc_pt_19_22,math_perc_22_25,math_perc_pt_22_25,math_perc_19_25,math_perc_pt_19_25,reading_perc_19_22,reading_perc_pt_19_22,reading_perc_22_25,reading_perc_pt_22_25,reading_perc_19_25,reading_perc_pt_19_25,name19.y,filter_helper
1,2342,West Central Area,786,92.11%,35.24%,West Central Area,765,91.63%,27.19%,West Central Area,743,90.04%,36.88%,62.56,69.48,53.14,59.71,West Central Area,41.26,50.53,West Central Area,-0.150575448,-0.0942,-0.223560406,-0.1188,-0.340473146,-0.213,-0.140616005,-0.0977,-0.153743092,-0.0918,-0.272740357,-0.1895,West Central Area,-0.1895
1,2358,Tri-County School District,200,96.50%,52.50%,Tri-County School District,197,92.89%,65.99%,Tri-County School District,179,93.30%,49.72%,63.04,65.17,43.27,49,Tri-County School District,48.89,47.62,Tri-County School District,-0.313610406,-0.1977,0.129882135,0.0562,-0.22446066,-0.1415,-0.248120301,-0.1617,-0.028163265,-0.0138,-0.269295688,-0.1755,Tri-County School District,-0.1415
1,2364,Belgrade-Brooten-Elrosa Public School District,655,89.01%,32.98%,Belgrade-Brooten-Elrosa Public School District,629,91.26%,26.55%,Belgrade-Brooten-Elrosa Public School District,610,90.82%,37.05%,55.06,64.24,30.65,48.08,Belgrade-Brooten-Elrosa Public School District,34.82,49.83,Belgrade-Brooten-Elrosa Public School District,-0.443334544,-0.2441,0.136052202,0.0417,-0.367598983,-0.2024,-0.251556663,-0.1616,0.036397671,0.0175,-0.224315068,-0.1441,Belgrade-Brooten-Elrosa Public School District,-0.1441
1,2365,G.F.W.,704,79.40%,45.74%,GFW Public Schools,624,76.60%,32.21%,GFW Public Schools,572,75.35%,46.68%,52.35,61.33,34.3,46.9,GFW Public Schools,32.59,46.64,GFW Public Schools,-0.344794651,-0.1805,-0.049854227,-0.0171,-0.377459408,-0.1976,-0.235284526,-0.1443,-0.00554371,-0.0026,-0.239523887,-0.1469,G.F.W. Public School District,-0.1469
1,2396,A.C.G.C. Public School District,817,89.47%,44.06%,A.C.G.C. Public School District,889,86.61%,46.79%,A.C.G.C. Public School District,893,81.52%,47.48%,47.42,56.43,39.56,39.61,A.C.G.C. Public School District,50.34,41.65,A.C.G.C. Public School District,-0.165752847,-0.0786,0.272497472,0.1078,0.061577394,0.0292,-0.298068403,-0.1682,0.051502146,0.0204,-0.26191742,-0.1478,A.C.G.C. Public School District,0.0292
1,177,Windom Public School District,1064,70.58%,43.80%,Windom Public School District,1153,64.35%,40.24%,Windom Public School District,1187,58.30%,48.86%,53.6,57.84,42.98,46.4,Windom Public School District,35.55,44.87,Windom Public School District,-0.198134328,-0.1062,-0.172871103,-0.0743,-0.336753731,-18.05,-0.197786999,-0.1144,-0.032974138,-0.0153,-0.224239281,-12.97,Windom Public School District,-12.97
1,2448,Martin County West School District,726,90.63%,41.32%,Martin County West School District,674,90.50%,34.57%,Martin County West School District,624,90.22%,34.78%,50.64,57.89,43.43,42.73,Martin County West School District,44.41,39.82,Martin County West School District,-0.142377567,-0.0721,0.022565047,0.0098,-0.123025276,-0.0623,-0.261875972,-0.1516,-0.068102036,-0.0291,-0.312143721,-0.1807,Martin County West School District,-0.0623
1,2534,Bird Island-Olivia-Lake Lillian Public School District,684,83.63%,45.18%,Bird Island-Olivia-Lake Lillian Public School District,616,83.60%,35.23%,Bird Island-Olivia-Lake Lillian Public School District,636,83.18%,43.71%,56.08,59.04,42.57,49.83,Bird Island-Olivia-Lake Lillian Public School District,37.95,40.07,Bird Island-Olivia-Lake Lillian Public School District,-0.240905849,-0.1351,-0.108527132,-0.0462,-0.32328816,-0.1813,-0.155995935,-0.0921,-0.195865944,-0.0976,-0.321307588,-0.1897,Bird Island-Olivia-Lake Lillian Public School District,-0.1813
1,2536,Granada Huntley East Chain,309,94.50%,48.87%,Granada Huntley East Chain,325,94.46%,40.31%,Granada Huntley East Chain,317,90.54%,53.00%,35.19,47.85,26.14,42.54,Granada Huntley East Chain,23.21,32.12,Granada Huntley East Chain,-0.257175334,-0.0905,-0.112088753,-0.0293,-0.340437624,-0.1198,-0.110971787,-0.0531,-0.244945933,-0.1042,-0.328735632,-0.1573,Granada Huntley East Chain,-0.1198
1,2580,East Central School District,770,85.32%,55.32%,East Central School District,779,81.64%,42.11%,East Central School District,732,78.28%,45.36%,46.56,51.79,35.99,40.53,East Central School District,35.91,40.91,East Central School District,-0.2270189,-0.1057,-0.00222284,-0.0008,-0.228737113,-0.1065,-0.21741649,-0.1126,0.009375771,0.0038,-0.210079166,-0.1088,East Central School District,-0.1065
1,2609,Win-E-Mac School District,487,94.25%,44.35%,Win-E-Mac School District,430,92.56%,37.67%,Win-E-Mac School District,458,91.27%,37.99%,69.23,66.53,62.83,59.07,Win-E-Mac School District,54.98,53.11,Win-E-Mac School District,-0.092445472,-0.064,-0.124940315,-0.0785,-0.20583562,-0.1425,-0.112129866,-0.0746,-0.100897241,-0.0596,-0.201713513,-0.1342,Win-E-Mac School District,-0.1342
1,2683,Greenbush-Middle River School Dist.,283,95.41%,26.15%,Greenbush-Middle River School Dist.,229,96.51%,9.17%,Greenbush Middle River School District,222,91.89%,27.03%,58.39,60.54,48.76,54.46,Greenbush Middle River School District,37.17,44.35,Greenbush Middle River School District,-0.164925501,-0.0963,-0.237694832,-0.1159,-0.363418394,-0.2122,-0.100429468,-0.0608,-0.185640837,-0.1011,-0.267426495,-0.1619,Greenbush-Middle River School District,-0.1619
1,2687,Howard Lake-Waverly-Winsted,1252,90.97%,25.48%,Howard Lake-Waverly-Winsted,1264,89.56%,19.62%,Howard Lake-Waverly-Winsted,1312,88.11%,29.73%,53.44,60.79,40.42,49.46,Howard Lake-Waverly-Winsted,33.18,47.77,Howard Lake-Waverly-Winsted,-0.243637725,-0.1302,-0.179119248,-0.0724,-0.379116766,-20.26,-0.186379339,-0.1133,-0.034169025,-0.0169,-0.214179964,-13.02,Howard Lake-Waverly-Winsted,-13.02
1,2689,Pipestone Area School District,1146,75.48%,50.52%,Pipestone Area School District,1096,70.62%,40.42%,Pipestone Area School District,1138,65.38%,45.08%,41.07,55.44,39.89,48.13,Pipestone Area School District,28.09,39.22,Pipestone Area School District,-0.028731434,-0.0118,-0.295813487,-0.118,-0.316045776,-12.98,-0.131854257,-0.0731,-0.185123624,-0.0891,-0.292568543,-16.22,Pipestone Area School District,-12.98
1,2711,Mesabi East School District,1000,91.50%,38.70%,Mesabi East School District,904,90.49%,36.17%,Mesabi East School District,862,87.12%,48.38%,43.54,55.45,29.15,44.07,Mesabi East School District,35.16,44.58,Mesabi East School District,-0.330500689,-0.1439,0.206174957,0.0601,-0.192466697,-0.0838,-0.205229937,-0.1138,0.011572498,0.0051,-0.196032462,-0.1087,Mesabi East School District,-0.0838
1,2752,Fairmont Area School District,1727,80.14%,45.69%,Fairmont Area School District,1788,74.66%,46.25%,Fairmont Area School District,1846,70.37%,53.58%,57.63,58.47,41.19,48.65,Fairmont Area School District,35.37,41.59,Fairmont Area School District,-0.28526809,-0.1644,-0.141296431,-0.0582,-0.386257158,-22.26,-0.167949376,-0.0982,-0.145118191,-0.0706,-0.288695057,-16.88,Fairmont Area School District,-16.88
1,2753,Long Prairie-Grey Eagle School District,932,49.36%,61.27%,Long Prairie-Grey Eagle School District,937,44.40%,56.88%,Long Prairie-Grey Eagle School District,984,38.62%,70.12%,32.06,38.28,19.32,29.28,Long Prairie-Grey Eagle School District,15.72,22.41,Long Prairie-Grey Eagle School District,-0.397379913,-0.1274,-0.186335404,-0.036,-0.50966937,-0.1634,-0.235109718,-0.09,-0.234631148,-0.0687,-0.414576803,-0.1587,Long Prairie-Grey Eagle School District,-0.1587
1,2754,Cedar Mountain School District,485,74.85%,51.96%,Cedar Mountain School District,440,76.59%,31.59%,Cedar Mountain School District,390,78.72%,49.49%,52.86,58.5,33.18,44.39,Cedar Mountain School District,43.43,40.76,Cedar Mountain School District,-0.3723042,-0.1968,0.308921037,0.1025,-0.178395762,-0.0943,-0.241196581,-0.1411,-0.081775175,-0.0363,-0.303247863,-0.1774,Cedar Mountain School District,-0.0943
1,47,Sauk Rapids-Rice Public Schools,4647,86.27%,31.57%,Sauk Rapids-Rice Public Schools,4364,83.89%,28.09%,Sauk Rapids-Rice Public Schools,4331,81.16%,34.22%,53.79,57.19,43.16,53.49,Sauk Rapids-Rice Public Schools,35.62,46.64,Sauk Rapids-Rice Public Schools,-0.197620376,-0.1063,-0.174698795,-0.0754,-0.337795129,-18.17,-0.064696625,-0.037,-0.12806132,-0.0685,-0.18447281,-10.55,Sauk Rapids-Rice Public Schools,-10.55
1,2805,Zumbrota-Mazeppa School District,1204,92.69%,21.51%,Zumbrota-Mazeppa School District,1240,91.61%,13.79%,Zumbrota-Mazeppa School District,1242,90.58%,23.91%,67.03,65.86,59.62,54.82,Zumbrota-Mazeppa School District,66.67,59.34,Zumbrota-Mazeppa School District,-0.110547516,-0.0741,0.11824891,0.0705,-0.00537073,-0.36,-0.167628302,-0.1104,0.08245166,0.0452,-0.098997874,-6.52,Zumbrota-Mazeppa School District,-0.36
1,2835,Janesville-Waldorf-Pemberton,705,93.05%,29.36%,Janesville-Waldorf-Pemberton,704,93.47%,20.31%,Janesville-Waldorf-Pemberton Public School District,629,89.98%,25.60%,45.04,54.57,44.22,48.99,Janesville-Waldorf-Pemberton,58.94,59.02,Janesville-Waldorf-Pemberton Public School District,-0.018206039,-0.0082,0.332881049,0.1472,0.308614565,0.139,-0.102253986,-0.0558,0.20473566,0.1003,0.081546637,0.0445,Janesville-Waldorf-Pemberton,0.139
1,2853,Lac qui Parle Valley School Dist.,804,75.50%,45.52%,Lac qui Parle Valley School District,811,71.27%,47.10%,Lac qui Parle Valley School District,890,65.96%,48.31%,57.52,52.78,42.04,44.12,Lac qui Parle Valley School District,32.05,35.8,Lac qui Parle Valley School District,-0.269123783,-0.1548,-0.237630828,-0.0999,-0.442802503,-0.2547,-0.164077302,-0.0866,-0.188576609,-0.0832,-0.32171277,-0.1698,Lac qui Parle Valley School District,-0.1698
1,2856,Stephen-Argyle Central Schools,300,87.67%,35.33%,Stephen-Argyle Central Schools,298,89.26%,26.17%,Stephen-Argyle Central Schools,282,91.84%,34.75%,55.78,62.42,58.55,62.42,Stephen-Argyle Central Schools,52.41,55.1,Stephen-Argyle Central Schools,0.049659376,0.0277,-0.104867635,-0.0614,-0.06041592,-0.0337,0,0,-0.117270106,-0.0732,-0.117270106,-0.0732,Stephen-Argyle Central Schools,-0.0337
1,2859,Glencoe-Silver Lake School District,1626,77.06%,32.96%,Glencoe-Silver Lake School District,1492,73.53%,26.27%,Glencoe-Silver Lake School District,1390,72.01%,34.82%,54.24,60.19,40.25,49.1,Glencoe-Silver Lake School District,45.97,48.23,Glencoe-Silver Lake School District,-0.257927729,-0.1399,0.142111801,0.0572,-0.152470501,-8.27,-0.184249875,-0.1109,-0.017718941,-0.0087,-0.198704104,-11.96,Glencoe-Silver Lake School District,-8.27
1,129,Montevideo Public School District,1409,73.46%,43.72%,Montevideo Public School District,1333,72.54%,40.36%,Montevideo Public School District,1372,65.16%,54.23%,54.02,58.53,50.59,48.65,Montevideo Public School District,41.99,45.76,Montevideo Public School District,-0.063495002,-0.0343,-0.16999407,-0.086,-0.222695298,-12.03,-0.168802324,-0.0988,-0.059403905,-0.0289,-0.218178712,-12.77,Montevideo Public School District,-12.03
1,2884,Red Rock Central School District,458,92.58%,42.58%,Red Rock Central School District,419,93.32%,29.83%,Red Rock Central School District,404,92.08%,43.56%,62.96,69.19,53.54,48.56,Red Rock Central School District,47.26,58,Red Rock Central School District,-0.149618806,-0.0942,-0.11729548,-0.0628,-0.249364676,-0.157,-0.298164475,-0.2063,0.194398682,0.0944,-0.161728573,-0.1119,Red Rock Central School District,-0.1119
1,2886,Glenville-Emmons School District,242,92.98%,37.19%,Glenville-Emmons School District,208,90.87%,26.92%,Glenville-Emmons School District,236,84.32%,44.07%,50.43,45.86,34.86,35.45,Glenville-Emmons School District,36.07,36.15,Glenville-Emmons School District,-0.308744795,-0.1557,0.03471027,0.0121,-0.28475114,-0.1436,-0.226995203,-0.1041,0.019746121,0.007,-0.211731356,-0.0971,Glenville-Emmons School District,-0.0971
1,2888,Clinton-Graceville-Beardsley,322,96.27%,38.51%,Clinton-Graceville-Beardsley,312,97.12%,41.03%,Clinton-Graceville-Beardsley,333,91.29%,42.64%,53.13,76.36,48.95,62.42,Clinton-Graceville-Beardsley,42.86,56.65,Clinton-Graceville-Beardsley,-0.078674948,-0.0418,-0.124412666,-0.0609,-0.193299454,-0.1027,-0.182556312,-0.1394,-0.092438321,-0.0577,-0.258119434,-0.1971,Clinton-Graceville-Beardsley,-0.1027
1,2889,Lake Park Audubon School District,716,88.27%,32.26%,Lake Park Audubon School District,736,86.01%,27.17%,Lake Park Audubon School District,663,83.11%,36.05%,55.96,61.38,40.38,46.9,Lake Park Audubon School District,36.83,46.69,Lake Park Audubon School District,-0.278413152,-0.1558,-0.087914809,-0.0355,-0.341851322,-0.1913,-0.235907462,-0.1448,-0.004477612,-0.0021,-0.239328772,-0.1469,Lake Park Audubon School District,-0.1469
1,2890,Renville County West School Dist.,588,63.61%,45.24%,Renville County West School District,585,64.79%,34.70%,Renville County West School District,548,60.95%,44.89%,39.64,54.9,30.77,42.12,Renville County West School District,33.85,40.23,Renville County West School District,-0.223763875,-0.0887,0.100097498,0.0308,-0.146064581,-0.0579,-0.232786885,-0.1278,-0.044871795,-0.0189,-0.267213115,-0.1467,Renville County West School District,-0.0579
1,2895,Jackson County Central School Dist.,1180,86.69%,38.14%,Jackson County Central School District,1122,85.38%,23.80%,Jackson County Central School District,1093,84.08%,38.06%,55.2,55.45,43.02,45.35,Jackson County Central School District,48.08,46.69,Jackson County Central School District,-0.220652174,-0.1218,0.117619712,0.0506,-0.128985507,-7.12,-0.182146078,-0.101,0.02954796,0.0134,-0.157980162,-8.76,Jackson County Central School District,-7.12
1,2897,Redwood Area School District,1137,64.03%,46.44%,Redwood Area School District,1119,62.56%,33.15%,Redwood Area School District,1113,63.88%,43.04%,52.67,57.95,46.09,48.96,Redwood Area School District,43.07,45.05,Redwood Area School District,-0.124928802,-0.0658,-0.065523975,-0.0302,-0.182266945,-9.6,-0.155133736,-0.0899,-0.079861111,-0.0391,-0.222605695,-12.9,Redwood Area School District,-9.6
1,2898,Westbrook-Walnut Grove Schools,364,72.53%,54.12%,Westbrook-Walnut Grove Schools,454,67.40%,51.10%,Westbrook-Walnut Grove Schools,497,68.21%,52.72%,55.38,54.05,42.86,42.27,Westbrook-Walnut Grove Schools,48.13,44.53,Westbrook-Walnut Grove Schools,-0.226074395,-0.1252,0.122958469,0.0527,-0.130913687,-0.0725,-0.217946346,-0.1178,0.053465815,0.0226,-0.17613321,-0.0952,Westbrook-Walnut Grove Schools,-0.0725
1,2899,Plainview-Elgin-Millville,1512,87.96%,25.73%,Plainview-Elgin-Millville,1484,86.86%,22.24%,Plainview-Elgin-Millville Community Schools,1405,87.69%,33.24%,67.81,67.4,56.62,57.89,Plainview-Elgin-Millville Community Schools,53.09,53.9,Plainview-Elgin-Millville Community Schools,-0.165019909,-0.1119,-0.062345461,-0.0353,-0.217077127,-14.72,-0.141097923,-0.0951,-0.068923821,-0.0399,-0.200296736,-13.5,Plainview-Elgin-Millville,-13.5
1,2902,RTR Public Schools,589,93.89%,29.88%,RTR Public Schools,599,92.32%,27.38%,RTR Public Schools,646,91.49%,35.91%,50.46,60.79,48.62,54.33,RTR Public Schools,47.23,45.03,RTR Public Schools,-0.036464526,-0.0184,-0.028589058,-0.0139,-0.064011098,-0.0323,-0.106267478,-0.0646,-0.171176146,-0.093,-0.259253167,-0.1576,RTR Public Schools,-0.0323
1,2903,Ortonville Public Schools,523,90.44%,41.49%,Ortonville Public Schools,472,90.89%,27.33%,Ortonville Public Schools,510,87.65%,35.88%,51.09,57.75,52.63,56.27,Ortonville Public Schools,52.8,56.2,Ortonville Public Schools,0.030142885,0.0154,0.003230097,0.0017,0.033470346,0.0171,-0.025627706,-0.0148,-0.001244002,-0.0007,-0.026839827,-0.0155,Ortonville Public Schools,0.0171
1,2904,Tracy Area Public School District,732,77.46%,49.32%,Tracy Area Public School District,672,76.19%,35.42%,Tracy Area Public School District,670,73.28%,52.54%,54.42,65.33,50.61,56.74,Tracy Area Public School District,46.43,48.31,Tracy Area Public School District,-0.070011025,-0.0381,-0.082592373,-0.0418,-0.146821022,-0.0799,-0.1314863,-0.0859,-0.148572436,-0.0843,-0.260523496,-0.1702,Tracy Area Public School District,-0.0799
1,2905,Tri-City United School District,1899,78.20%,37.39%,Tri-City United School District,1929,74.29%,34.21%,Tri-City United School District,1927,73.02%,33.52%,49.53,57.38,42.81,44.79,Tri-City United School District,41.49,47.13,Tri-City United School District,-0.135675348,-0.0672,-0.030833917,-0.0132,-0.162325863,-8.04,-0.21941443,-0.1259,0.052243804,0.0234,-0.17863367,-10.25,Tri-City United School District,-8.04
1,2906,Red Lake County Central Public Schools,400,89.75%,45.75%,Red Lake County Central Public Schools,384,88.80%,35.42%,Red Lake County Central Public Schools,343,90.96%,38.19%,54.84,57.69,44.88,46.19,Red Lake County Central Public Schools,41.33,46.41,Red Lake County Central Public Schools,-0.181619256,-0.0996,-0.079099822,-0.0355,-0.246353027,-0.1351,-0.199341307,-0.115,0.004762936,0.0022,-0.195527821,-0.1128,Red Lake County Central Public Schools,-0.1128
1,2907,Round Lake-Brewster Public Schools,342,26.02%,72.22%,Round Lake-Brewster Public Schools,432,26.85%,62.04%,Round Lake-Brewster Public Schools,495,21.21%,72.53%,36.36,45.81,31.56,39.11,Round Lake-Brewster Public Schools,27.63,39.3,Round Lake-Brewster Public Schools,-0.132013201,-0.048,-0.124524715,-0.0393,-0.24009901,-0.0873,-0.146256276,-0.067,0.004858093,0.0019,-0.14210871,-0.0651,Round Lake-Brewster Public Schools,-0.0651
1,2908,Brandon-Evansville Public Schools,485,95.67%,31.34%,Brandon-Evansville Public Schools,524,94.08%,20.61%,Brandon-Evansville Public Schools,552,93.66%,34.96%,71.21,61.74,61.96,49.1,Brandon-Evansville Public Schools,58.96,54.91,Brandon-Evansville Public Schools,-0.129897486,-0.0925,-0.048418334,-0.03,-0.172026401,-0.1225,-0.204729511,-0.1264,0.118329939,0.0581,-0.110625202,-0.0683,Brandon-Evansville Public Schools,-0.0683
7,4001,Bluffview Montessori,216,84.72%,23.61%,Bluffview Montessori,213,89.20%,17.37%,Bluffview Montessori,209,89.95%,22.01%,54.07,69.63,49.63,68.15,Bluffview Montessori,43.8,64.71,Bluffview Montessori,-0.082115776,-0.0444,-0.117469273,-0.0583,-0.189938968,-0.1027,-0.021255206,-0.0148,-0.050476889,-0.0344,-0.070659199,-0.0492,Bluffview Montessori ,-0.0492
7,4003,"New Heights School, Inc.",101,74.26%,51.49%,"New Heights School, Inc.",113,74.34%,47.79%,"New Heights School, Inc.",109,74.31%,50.46%,23.21,32.2,11.32,22.64,"New Heights School, Inc.",9.52,31.71,"New Heights School, Inc.",-0.51227919,-0.1189,-0.159010601,-0.018,-0.589831969,-0.1369,-0.29689441,-0.0956,0.400618375,0.0907,-0.015217391,-0.0049,"New Heights School, Inc.",-0.0049
